chr	start	end	interval_id	num_peaks	num_samples	MV411_1_773_R1.bool	MV411_2_774_R1.bool	MV411_1_773_R1.fc	MV411_2_774_R1.fc	MV411_1_773_R1.qval	MV411_2_774_R1.qval	MV411_1_773_R1.pval	MV411_2_774_R1.pval	MV411_1_773_R1.start	MV411_2_774_R1.start	MV411_1_773_R1.end	MV411_2_774_R1.end	MV411_1_773_R1.summit	MV411_2_774_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr21	31666596	31667017	Interval_764	2	2	TRUE	TRUE	10.31976	7.02377	24.43248	5.43009	29.33679	10.45582	31666596	31666760	31667017	31666836	177	64	NA	intron (SOD1, intron 3 of 4)	NA	7185	SOD1								
chr21	33976644	33977122	Interval_765	1	1	TRUE	FALSE	9.79657	NA	24.07576	NA	28.97095	NA	33976644	NA	33977122	NA	207	NA	NA	exon (LOC101928126, exon 2 of 2)	NA	1400	LOC101928126								
chr21	34570330	34570543	Interval_766	1	1	TRUE	FALSE	5.3702	NA	6.49157	NA	10.75638	NA	34570330	NA	34570543	NA	125	NA	NA	intron (RCAN1, intron 1 of 3)	NA	-44970	RCAN1								
chr21	34942920	34943290	Interval_767	1	1	TRUE	FALSE	7.67101	NA	26.00807	NA	30.94364	NA	34942920	NA	34943290	NA	200	NA	NA	intron (RUNX1, intron 2 of 7)	NA	-53284	RUNX1								
chr21	35395790	35396070	Interval_768	2	2	TRUE	TRUE	8.23129	5.49741	17.02412	2.73044	21.73167	7.51494	35395790	35395904	35396070	35396067	139	22	NA	intron (LOC100506403, intron 2 of 2)	NA	184834	LOC100506403								
chr21	35475687	35476041	Interval_769	1	1	TRUE	FALSE	7.41928	NA	12.03196	NA	16.56824	NA	35475687	NA	35476041	NA	226	NA	NA	intron (LOC100506403, intron 1 of 2)	NA	104900	LOC100506403								
chr21	45814410	45815377	Interval_770	1	1	TRUE	FALSE	7.31446	NA	13.76861	NA	18.36732	NA	45814410	NA	45815377	NA	151	NA	NA	Intergenic	NA	21525	AL592528.1								
chr21	45815961	45816317	Interval_771	2	2	TRUE	TRUE	11.48069	8.48092	28.54416	8.25132	33.52995	13.43065	45815961	45816087	45816317	45816169	174	49	NA	Intergenic	NA	20280	AL592528.1								
chr22	10762813	10763030	Interval_772	1	1	TRUE	FALSE	5.8026	NA	6.88443	NA	11.17523	NA	10762813	NA	10763030	NA	131	NA	NA	Intergenic	NA	182083	LOC102723780								
chr22	10955568	10955861	Interval_773	1	1	TRUE	FALSE	4.62658	NA	3.45799	NA	7.4968	NA	10955568	NA	10955861	NA	136	NA	NA	Intergenic	NA	-10710	LOC102723780								
chr22	11211159	11211360	Interval_774	1	1	TRUE	FALSE	3.41597	NA	3.00137	NA	6.99767	NA	11211159	NA	11211360	NA	183	NA	NA	Intergenic	NA	-266255	LOC102723780								
chr22	11317782	11317974	Interval_775	1	1	TRUE	FALSE	4.62658	NA	3.45799	NA	7.4968	NA	11317782	NA	11317974	NA	148	NA	NA	Intergenic	NA	-372873	LOC102723780								
chr22	11369665	11369849	Interval_776	1	1	TRUE	FALSE	7.12012	NA	10.925	NA	15.41246	NA	11369665	NA	11369849	NA	131	NA	NA	Intergenic	NA	-424752	LOC102723780								
chr22	15772403	15772688	Interval_777	1	1	TRUE	FALSE	4.83235	NA	5.0719	NA	9.25272	NA	15772403	NA	15772688	NA	103	NA	NA	Intergenic	NA	82520	POTEH								
chr22	17106956	17107223	Interval_778	1	1	TRUE	FALSE	4.83693	NA	5.16362	NA	9.34883	NA	17106956	NA	17107223	NA	85	NA	NA	intron (IL17RA, intron 11 of 12)	NA	14233	CECR6								
chr22	17359587	17359827	Interval_779	1	1	TRUE	FALSE	5.23755	NA	6.33963	NA	10.60011	NA	17359587	NA	17359827	NA	103	NA	NA	Intergenic	NA	-92974	CECR3								
chr22	17673286	17673523	Interval_780	1	1	TRUE	FALSE	7.17199	NA	11.76578	NA	16.294	NA	17673286	NA	17673523	NA	66	NA	NA	intron (BCL2L13, intron 2 of 4)	NA	34821	BCL2L13								
chr22	18892358	18892652	Interval_781	2	2	TRUE	TRUE	9.21196	25.39176	26.78807	64.70676	31.74444	71.71781	18892358	18892459	18892652	18892552	159	53	NA	Intergenic	NA	-13718	DGCR6								
chr22	28670249	28670512	Interval_782	1	1	TRUE	FALSE	5.08784	NA	7.48089	NA	11.80429	NA	28670249	NA	28670512	NA	109	NA	NA	intron (TTC28, intron 1 of 21)	NA	9484	TTC28								
chr22	30978406	30978594	Interval_783	1	1	TRUE	FALSE	5.81109	NA	7.87005	NA	12.21894	NA	30978406	NA	30978594	NA	74	NA	NA	exon (TUG1, exon 3 of 3)	NA	8852	TUG1								
chr22	32146102	32146286	Interval_784	1	1	TRUE	FALSE	5.99341	NA	7.58669	NA	11.92579	NA	32146102	NA	32146286	NA	25	NA	NA	Intergenic	NA	13329	C22orf42								
chr22	36510334	36510766	Interval_785	2	2	TRUE	TRUE	13.22759	6.85826	39.55157	5.11691	44.77565	10.13075	36510334	36510551	36510766	36510625	256	24	NA	TTS (EIF3D)	NA	-3449	FOXRED2								
chr22	37279537	37279931	Interval_786	1	1	TRUE	FALSE	8.76204	NA	33.69571	NA	38.79992	NA	37279537	NA	37279931	NA	182	NA	NA	Intergenic	NA	-2720	CYTH4								
chr22	38032912	38033107	Interval_787	1	1	TRUE	FALSE	4.49444	NA	6.25896	NA	10.5157	NA	38032912	NA	38033107	NA	155	NA	NA	Intergenic	NA	-24392	PICK1								
chr22	40412484	40412844	Interval_788	1	1	TRUE	FALSE	7.22627	NA	16.87874	NA	21.58403	NA	40412484	NA	40412844	NA	178	NA	NA	intron (MKL1, intron 12 of 12)	NA	42097	SGSM3								
chr22	50807903	50808204	Interval_789	1	1	TRUE	FALSE	8.49926	NA	15.41067	NA	20.06617	NA	50807903	NA	50808204	NA	164	NA	NA	Intergenic	NA	20336	LOC102724681								
chr22_KI270733v1_random	138379	138487	Interval_790	1	1	FALSE	TRUE	NA	7.57298	NA	8.26294	NA	13.44386	NA	138379	NA	138487	NA	56	NA	Intergenic	NA	21668	LOC102724621								
chr22_KI270733v1_random	140262	140331	Interval_791	1	1	FALSE	TRUE	NA	7.57298	NA	8.26294	NA	13.44386	NA	140262	NA	140331	NA	40	NA	Intergenic	NA	19804	LOC102724621								
chr22_KI270733v1_random	142948	143126	Interval_792	1	1	FALSE	TRUE	NA	8.01845	NA	9.38252	NA	14.6057	NA	142948	NA	143126	NA	19	NA	Intergenic	NA	17064	LOC102724621								
chr22_KI270733v1_random	143882	144012	Interval_793	1	1	FALSE	TRUE	NA	6.16116	NA	4.38126	NA	9.33926	NA	143882	NA	144012	NA	70	NA	Intergenic	NA	16154	LOC102724621								
chr22_KI270733v1_random	144625	144732	Interval_794	1	1	FALSE	TRUE	NA	6.68204	NA	6.11611	NA	11.19551	NA	144625	NA	144732	NA	62	NA	Intergenic	NA	15422	LOC102724621								
chr22_KI270733v1_random	145913	146136	Interval_795	1	1	FALSE	TRUE	NA	5.15812	NA	4.70801	NA	9.69659	NA	145913	NA	146136	NA	156	NA	Intergenic	NA	14076	LOC102724621								
chr22_KI270733v1_random	148241	148329	Interval_796	1	1	FALSE	TRUE	NA	5.15812	NA	4.70801	NA	9.69659	NA	148241	NA	148329	NA	67	NA	Intergenic	NA	11816	LOC102724621								
chr22_KI270733v1_random	148773	148908	Interval_797	1	1	FALSE	TRUE	NA	5.15812	NA	4.70801	NA	9.69659	NA	148773	NA	148908	NA	35	NA	Intergenic	NA	11260	LOC102724621								
chr22_KI270733v1_random	149130	149286	Interval_798	1	1	FALSE	TRUE	NA	4.60996	NA	3.76413	NA	8.6609	NA	149130	NA	149286	NA	49	NA	Intergenic	NA	10893	LOC102724621								
chr22_KI270733v1_random	149732	149807	Interval_799	1	1	FALSE	TRUE	NA	5.90239	NA	4.2837	NA	9.23666	NA	149732	NA	149807	NA	52	NA	Intergenic	NA	10331	LOC102724621								
chr22_KI270733v1_random	150070	150211	Interval_800	1	1	FALSE	TRUE	NA	6.76752	NA	7.38487	NA	12.52683	NA	150070	NA	150211	NA	124	NA	Intergenic	NA	9960	LOC102724621								
chr22_KI270733v1_random	150461	150563	Interval_801	1	1	FALSE	TRUE	NA	5.73124	NA	6.39732	NA	11.49016	NA	150461	NA	150563	NA	63	NA	Intergenic	NA	9589	LOC102724621								
chr22_KI270733v1_random	151322	151576	Interval_802	1	1	FALSE	TRUE	NA	5.37829	NA	6.10648	NA	11.18395	NA	151322	NA	151576	NA	187	NA	Intergenic	NA	8652	LOC102724621								
chr22_KI270733v1_random	152116	152209	Interval_803	1	1	FALSE	TRUE	NA	4.55328	NA	2.56476	NA	7.34007	NA	152116	NA	152209	NA	9	NA	Intergenic	NA	7938	LOC102724621								
chr22_KI270735v1_random	34058	34408	Interval_804	1	1	TRUE	FALSE	5.7656	NA	6.70995	NA	10.9936	NA	34058	NA	34408	NA	173	NA	NA	NA	NA	NA	NA								
chr3	5126714	5126898	Interval_805	1	1	TRUE	FALSE	4.74022	NA	4.44784	NA	8.57221	NA	5126714	NA	5126898	NA	100	NA	NA	intron (ARL8B, intron 1 of 6)	NA	4514	ARL8B								
chr3	5431728	5432184	Interval_806	2	2	TRUE	TRUE	7.18946	9.29022	26.47724	10.98878	31.4215	16.26776	5431728	5432011	5432184	5432114	181	24	NA	Intergenic	NA	-181755	MIR4790								
chr3	7494102	7494629	Interval_807	2	2	TRUE	TRUE	9.97569	6.42475	29.96203	4.33371	34.9842	9.28947	7494102	7494334	7494629	7494416	241	21	NA	intron (GRM7, intron 7 of 10)	NA	521941	AC087859.1								
chr3	9238848	9239033	Interval_808	1	1	TRUE	FALSE	5.34392	NA	6.44177	NA	10.70584	NA	9238848	NA	9239033	NA	113	NA	NA	intron (SRGAP3, intron 1 of 21)	NA	10744	SRGAP3								
chr3	12353827	12354271	Interval_809	2	2	TRUE	TRUE	17.88798	8.48092	55.69942	8.25132	61.23408	13.43065	12353827	12353904	12354271	12354128	251	159	NA	intron (PPARG, intron 1 of 6)	NA	66199	PPARG								
chr3	12405813	12406030	Interval_810	1	1	TRUE	FALSE	6.3598	NA	10.05867	NA	14.51252	NA	12405813	NA	12406030	NA	63	NA	NA	exon (PPARG, exon 6 of 8)	NA	-78589	TSEN2								
chr3	13647695	13647968	Interval_811	1	1	TRUE	FALSE	3.42059	NA	4.54599	NA	8.67725	NA	13647695	NA	13647968	NA	121	NA	NA	TTS (LOC100293612)	NA	-2889	LINC00620								
chr3	15805702	15806253	Interval_812	2	2	TRUE	TRUE	24.02046	9.65847	96.22031	10.7149	102.45756	15.98415	15805702	15805816	15806253	15806164	274	160	NA	intron (ANKRD28, intron 1 of 27)	NA	-8027	ANKRD28								
chr3	17196116	17196641	Interval_813	2	2	TRUE	TRUE	22.68459	4.98683	82.09506	1.9242	88.09828	6.61302	17196116	17196321	17196641	17196440	252	65	NA	intron (TBC1D5, intron 18 of 21)	NA	263183	MIR3714								
chr3	18512180	18512384	Interval_814	1	1	TRUE	FALSE	7.23351	NA	12.45141	NA	17.00831	NA	18512180	NA	18512384	NA	112	NA	NA	Intergenic	NA	-14110	LOC101927777								
chr3	19729165	19729418	Interval_815	1	1	TRUE	FALSE	4.25956	NA	3.60775	NA	7.66459	NA	19729165	NA	19729418	NA	14	NA	NA	Intergenic	NA	204922	EFHB								
chr3	20054528	20054922	Interval_816	2	2	TRUE	TRUE	15.10561	5.65395	41.63911	2.99145	46.90743	7.82144	20054528	20054629	20054922	20054729	178	60	NA	intron (KAT2B, intron 1 of 16)	NA	14347	KAT2B								
chr3	22364924	22365209	Interval_817	1	1	TRUE	FALSE	7.49977	NA	12.17872	NA	16.7187	NA	22364924	NA	22365209	NA	146	NA	NA	intron (ZNF385D, intron 1 of 9)	NA	-613632	ZNF385D								
chr3	22713880	22714367	Interval_818	1	1	TRUE	FALSE	14.40529	NA	56.60036	NA	62.1514	NA	22713880	NA	22714367	NA	240	NA	NA	Intergenic	NA	-489169	UBE2E2								
chr3	24483944	24484286	Interval_819	1	1	TRUE	FALSE	8.74383	NA	16.7369	NA	21.43555	NA	24483944	NA	24484286	NA	170	NA	NA	intron (THRB, intron 1 of 9)	NA	-9972	THRB-AS1								
chr3	24678488	24678839	Interval_820	1	1	TRUE	FALSE	8.90647	NA	24.72147	NA	29.6308	NA	24678488	NA	24678839	NA	146	NA	NA	Intergenic	NA	-150683	LOC101927874								
chr3	26237021	26237517	Interval_821	3	2	TRUE	TRUE	11.65588	8.05234;6.58828	39.92736	7.39759;4.64592	45.15842	12.54761;9.63061	26237021	26237088;26237249	26237517	26237169;26237318	268	58;27	NA	Intergenic	NA	-363574	LINC00692								
chr3	27521434	27521958	Interval_822	2	2	TRUE	TRUE	15.47451	14.98829	62.86472	23.68497	68.51763	29.34595	27521434	27521465	27521958	27521899	245	217	NA	Intergenic	NA	-37276	SLC4A7								
chr3	27590820	27591066	Interval_823	1	1	TRUE	FALSE	4.86752	NA	5.5652	NA	9.7698	NA	27590820	NA	27591066	NA	114	NA	NA	Intergenic	NA	-106523	SLC4A7								
chr3	28376364	28376730	Interval_824	1	1	TRUE	FALSE	7.58804	NA	12.33428	NA	16.88289	NA	28376364	NA	28376730	NA	95	NA	NA	intron (ZCWPW2, intron 1 of 6)	NA	-27420	AZI2								
chr3	31522143	31522582	Interval_825	1	1	TRUE	FALSE	11.13309	NA	29.68999	NA	34.70423	NA	31522143	NA	31522582	NA	279	NA	NA	Intergenic	NA	-10636	STT3B								
chr3	34957769	34957971	Interval_826	1	1	TRUE	FALSE	4.64142	NA	4.32818	NA	8.44714	NA	34957769	NA	34957971	NA	143	NA	NA	intron (LOC101928135, intron 2 of 3)	NA	406321	LOC102724048								
chr3	36679540	36679724	Interval_827	1	1	TRUE	FALSE	4.32004	NA	3.71664	NA	7.78096	NA	36679540	NA	36679724	NA	64	NA	NA	Intergenic	NA	60229	DCLK3								
chr3	39656977	39657559	Interval_828	2	2	TRUE	TRUE	20.87059	9.51641	80.32434	10.35423	86.28214	15.61556	39656977	39657092	39657559	39657296	274	155	NA	Intergenic	NA	-152392	MYRIP								
chr3	45133818	45134036	Interval_829	1	1	TRUE	FALSE	7.99	NA	19.73531	NA	24.5208	NA	45133818	NA	45134036	NA	104	NA	NA	intron (CDCP1, intron 1 of 3)	NA	12495	CDCP1								
chr3	45163529	45163729	Interval_830	1	1	TRUE	FALSE	5.78701	NA	8.30965	NA	12.68394	NA	45163529	NA	45163729	NA	98	NA	NA	Intergenic	NA	-17207	CDCP1								
chr3	45679891	45680135	Interval_831	1	1	TRUE	FALSE	5.5454	NA	7.49951	NA	11.82474	NA	45679891	NA	45680135	NA	137	NA	NA	exon (LIMD1, exon 8 of 8)	NA	8869	LIMD1-AS1								
chr3	46396144	46396328	Interval_832	1	1	TRUE	FALSE	4.92394	NA	5.24032	NA	9.42949	NA	46396144	NA	46396328	NA	140	NA	NA	intron (LOC102724297, intron 1 of 2)	NA	10804	LOC102724297								
chr3	49094321	49094724	Interval_833	1	1	TRUE	FALSE	9.63829	NA	19.73531	NA	24.52064	NA	49094321	NA	49094724	NA	168	NA	NA	promoter-TSS (QRICH1)	NA	-891	QRICH1								
chr3	49238459	49238740	Interval_834	1	1	TRUE	FALSE	6.71763	NA	11.46072	NA	15.97204	NA	49238459	NA	49238740	NA	128	NA	NA	intron (CCDC36, intron 3 of 7)	NA	-35520	MIR4271								
chr3	53130417	53130642	Interval_835	1	1	TRUE	FALSE	5.08784	NA	7.48089	NA	11.80429	NA	53130417	NA	53130642	NA	93	NA	NA	promoter-TSS (RFT1)	NA	-76	RFT1								
chr3	53834369	53834665	Interval_836	1	1	TRUE	FALSE	5.70115	NA	9.37824	NA	13.80098	NA	53834369	NA	53834665	NA	162	NA	NA	intron (CHDH, intron 2 of 8)	NA	11875	CHDH								
chr3	59559784	59560010	Interval_837	1	1	TRUE	FALSE	5.67554	NA	7.61344	NA	11.95359	NA	59559784	NA	59560010	NA	106	NA	NA	Intergenic	NA	-509847	C3orf67								
chr3	61895133	61895441	Interval_838	1	1	TRUE	FALSE	6.53105	NA	16.47505	NA	21.16345	NA	61895133	NA	61895441	NA	127	NA	NA	intron (PTPRG, intron 2 of 29)	NA	273231	LOC101929296								
chr3	63519352	63519886	Interval_839	2	2	TRUE	TRUE	28.54611	13.90859	107.29751	19.98017	113.72901	25.52852	63519352	63519497	63519886	63519697	263	139	NA	intron (SYNPR, intron 2 of 4)	NA	30432	SYNPR-AS1								
chr3	72339129	72339358	Interval_840	1	1	TRUE	FALSE	4.86752	NA	5.5652	NA	9.7698	NA	72339129	NA	72339358	NA	174	NA	NA	Intergenic	NA	107379	RYBP								
chr3	72756814	72757371	Interval_841	2	2	TRUE	TRUE	30.79902	22.63227	140.81355	42.01042	147.69078	48.32021	72756814	72756860	72757371	72757366	288	226	NA	intron (SHQ1, intron 10 of 10)	NA	-64964	LOC101927225								
chr3	76004428	76004678	Interval_842	1	1	TRUE	FALSE	7.07353	NA	15.95479	NA	20.62834	NA	76004428	NA	76004678	NA	143	NA	NA	intron (ROBO2, intron 2 of 23)	NA	-219778	ZNF717								
chr3	76199494	76199814	Interval_843	1	1	TRUE	FALSE	5.40515	NA	6.65386	NA	10.92847	NA	76199494	NA	76199814	NA	152	NA	NA	intron (ROBO2, intron 2 of 23)	NA	-414879	ZNF717								
chr3	80733576	80733788	Interval_844	1	1	TRUE	FALSE	6.9326	NA	11.87505	NA	16.40859	NA	80733576	NA	80733788	NA	108	NA	NA	Intergenic	NA	-260405	LOC728290								
chr3	88061761	88062030	Interval_845	1	1	TRUE	FALSE	10.76035	NA	23.83465	NA	28.72181	NA	88061761	NA	88062030	NA	143	NA	NA	intron (ZNF654, intron 1 of 7)	NA	-2900	CGGBP1								
chr3	108062085	108062432	Interval_846	1	1	TRUE	FALSE	5.00359	NA	9.13906	NA	13.55013	NA	108062085	NA	108062432	NA	133	NA	NA	intron (CD47, intron 3 of 11)	NA	28829	CD47								
chr3	111555869	111556056	Interval_847	1	1	TRUE	FALSE	4.62658	NA	3.45799	NA	7.4968	NA	111555869	NA	111556056	NA	167	NA	NA	intron (CD96, intron 2 of 15)	NA	13884	CD96								
chr3	112755974	112756258	Interval_848	1	1	TRUE	FALSE	5.78701	NA	8.30965	NA	12.68394	NA	112755974	NA	112756258	NA	134	NA	NA	Intergenic	NA	-6797	RP11-572C15.5								
chr3	112967875	112968160	Interval_849	1	1	TRUE	FALSE	6.55073	NA	10.95773	NA	15.45244	NA	112967875	NA	112968160	NA	105	NA	NA	intron (CD200R1, intron 1 of 3)	NA	7104	CD200R1								
chr3	113224064	113224330	Interval_850	1	1	TRUE	FALSE	6.99838	NA	12.00482	NA	16.5408	NA	113224064	NA	113224330	NA	135	NA	NA	intron (BOC, intron 2 of 19)	NA	12715	BOC								
chr3	119570340	119570550	Interval_851	1	1	TRUE	FALSE	6.14884	NA	7.47763	NA	11.79753	NA	119570340	NA	119570550	NA	78	NA	NA	Intergenic	NA	-9231	ADPRH								
chr3	119624348	119624627	Interval_852	1	1	TRUE	FALSE	4.17969	NA	6.62154	NA	10.88986	NA	119624348	NA	119624627	NA	129	NA	NA	intron (PLA1A, intron 8 of 10)	NA	26640	PLA1A								
chr3	119638988	119639192	Interval_853	1	1	TRUE	FALSE	5.01125	NA	4.97884	NA	9.13647	NA	119638988	NA	119639192	NA	129	NA	NA	Intergenic	NA	21500	POPDC2								
chr3	119840528	119840779	Interval_854	1	1	TRUE	FALSE	6.15706	NA	11.51727	NA	16.03933	NA	119840528	NA	119840779	NA	125	NA	NA	intron (GSK3B, intron 9 of 9)	NA	60170	NR1I2								
chr3	122067231	122067451	Interval_855	1	1	TRUE	FALSE	4.94616	NA	6.65386	NA	10.92446	NA	122067231	NA	122067451	NA	108	NA	NA	intron (CD86, intron 1 of 5)	NA	-10508	CD86								
chr3	122325809	122326157	Interval_856	1	1	TRUE	FALSE	8.22784	NA	15.7664	NA	20.43411	NA	122325809	NA	122326157	NA	193	NA	NA	intron (CSTA, intron 1 of 2)	NA	819	CSTA								
chr3	124878757	124879170	Interval_857	1	1	TRUE	FALSE	9.60564	NA	22.98896	NA	27.85611	NA	124878757	NA	124879170	NA	248	NA	NA	intron (ITGB5, intron 1 of 13)	NA	8689	ITGB5								
chr3	125125723	125126219	Interval_858	2	2	TRUE	TRUE	16.29149	6.84482	55.65877	5.09551	61.19333	10.10482	125125723	125125932	125126219	125126048	230	44	NA	intron (SLC12A8, intron 5 of 12)	NA	25581	MIR5092								
chr3	125822301	125822538	Interval_859	1	1	TRUE	FALSE	5.02328	NA	5.85255	NA	10.08017	NA	125822301	NA	125822538	NA	80	NA	NA	Intergenic	NA	-31868	MIR548I1								
chr3	128532988	128533328	Interval_860	1	1	TRUE	FALSE	5.82806	NA	9.50025	NA	13.93117	NA	128532988	NA	128533328	NA	199	NA	NA	Intergenic	NA	25323	LOC90246								
chr3	128859761	128859987	Interval_861	1	1	TRUE	FALSE	5.53352	NA	6.8859	NA	11.17682	NA	128859761	NA	128859987	NA	115	NA	NA	Intergenic	NA	11667	RP11-723O4.2								
chr3	130093719	130093948	Interval_862	1	1	TRUE	FALSE	5.24822	NA	4.93471	NA	9.08956	NA	130093719	NA	130093948	NA	101	NA	NA	intron (ALG1L2, intron 4 of 7)	NA	12003	ALG1L2								
chr3	133007604	133007917	Interval_863	1	1	TRUE	FALSE	7.58804	NA	12.33428	NA	16.88289	NA	133007604	NA	133007917	NA	177	NA	NA	Intergenic	NA	-73223	TMEM108								
chr3	135451371	135451720	Interval_864	1	1	TRUE	FALSE	8.75373	NA	23.70551	NA	28.58845	NA	135451371	NA	135451720	NA	166	NA	NA	Intergenic	NA	-303751	LOC102724019								
chr3	138744334	138744567	Interval_865	1	1	TRUE	FALSE	5.5378	NA	5.85255	NA	10.08339	NA	138744334	NA	138744567	NA	147	NA	NA	intron (PIK3CB, intron 3 of 22)	NA	90442	PIK3CB								
chr3	141796549	141796968	Interval_866	1	1	TRUE	FALSE	15.01627	NA	60.34002	NA	65.95383	NA	141796549	NA	141796968	NA	171	NA	NA	intron (GRK7, intron 2 of 3)	NA	18558	GRK7								
chr3	143998338	143998607	Interval_867	1	1	TRUE	FALSE	7.58804	NA	12.33428	NA	16.88289	NA	143998338	NA	143998607	NA	130	NA	NA	Intergenic	NA	26675	C3orf58								
chr3	150546950	150547168	Interval_868	1	1	TRUE	FALSE	4.62961	NA	5.97894	NA	10.22378	NA	150546950	NA	150547168	NA	103	NA	NA	promoter-TSS (SERP1)	NA	272	EIF2A								
chr3	151226175	151226554	Interval_869	1	1	TRUE	FALSE	9.84184	NA	28.29038	NA	33.27443	NA	151226175	NA	151226554	NA	131	NA	NA	intron (P2RY14, intron 1 of 2)	NA	22845	P2RY14								
chr3	151875751	151876089	Interval_870	1	1	TRUE	FALSE	8.95487	NA	17.53822	NA	22.26506	NA	151875751	NA	151876089	NA	178	NA	NA	intron (SUCNR1, intron 1 of 2)	NA	2277	SUCNR1								
chr3	153591918	153592118	Interval_871	1	1	TRUE	FALSE	5.5378	NA	5.85255	NA	10.08339	NA	153591918	NA	153592118	NA	106	NA	NA	Intergenic	NA	107523	C3orf79								
chr3	157618042	157618398	Interval_872	1	1	TRUE	FALSE	9.44394	NA	20.05114	NA	24.84657	NA	157618042	NA	157618398	NA	185	NA	NA	intron (C3orf55, intron 3 of 3)	NA	74876	C3orf55								
chr3	160016966	160017357	Interval_873	2	2	TRUE	TRUE	14.56985	7.77418	46.61839	6.84935	51.97838	11.96827	160016966	160017113	160017357	160017303	195	21	NA	intron (IL12A-AS1, intron 4 of 9)	NA	-3487	LINC01100								
chr3	167843993	167844220	Interval_874	1	1	TRUE	FALSE	5.7656	NA	6.70995	NA	10.9936	NA	167843993	NA	167844220	NA	51	NA	NA	Intergenic	NA	-51841	RP11-298O21.5								
chr3	169772217	169772446	Interval_875	1	1	TRUE	FALSE	6.15639	NA	9.01541	NA	13.41747	NA	169772217	NA	169772446	NA	116	NA	NA	promoter-TSS (MYNN)	NA	102	TRNAV24								
chr3	171811421	171811836	Interval_876	2	2	TRUE	TRUE	13.48882	5.65395	50.50334	2.99145	55.9348	7.82144	171811421	171811506	171811836	171811609	216	78	NA	Intergenic	NA	-1135	PLD1								
chr3	171838262	171838708	Interval_877	1	1	TRUE	FALSE	15.96818	NA	54.55115	NA	60.06139	NA	171838262	NA	171838708	NA	182	NA	NA	Intergenic	NA	-4864	TMEM212								
chr3	172074511	172075017	Interval_878	1	1	TRUE	FALSE	7.66351	NA	33.30772	NA	38.40528	NA	172074511	NA	172075017	NA	297	NA	NA	intron (FNDC3B, intron 1 of 25)	NA	34210	FNDC3B								
chr3	177834983	177835510	Interval_879	2	2	TRUE	TRUE	10.62623	9.29022	54.11835	10.98878	59.6197	16.26776	177834983	177835172	177835510	177835278	236	47	NA	intron (LOC102724550, intron 1 of 2)	NA	18382	LOC102724550								
chr3	179969484	179969820	Interval_880	1	1	TRUE	FALSE	8.72707	NA	16.47291	NA	21.1583	NA	179969484	NA	179969820	NA	156	NA	NA	intron (PEX5L, intron 1 of 14)	NA	67401	PEX5L								
chr3	183876562	183876938	Interval_881	1	1	TRUE	FALSE	11.07139	NA	32.14641	NA	37.21648	NA	183876562	NA	183876938	NA	244	NA	NA	intron (PARL, intron 1 of 8)	NA	8151	PARL								
chr3	186110983	186111180	Interval_882	1	1	TRUE	FALSE	6.84726	NA	13.01409	NA	17.58306	NA	186110983	NA	186111180	NA	102	NA	NA	Intergenic	NA	-1970	ETV5								
chr3	187968856	187969164	Interval_883	1	1	TRUE	FALSE	5.24344	NA	5.8208	NA	10.03538	NA	187968856	NA	187969164	NA	154	NA	NA	Intergenic	NA	-184865	LPP								
chr3	188818051	188818238	Interval_884	1	1	TRUE	FALSE	4.11258	NA	4.93581	NA	9.09299	NA	188818051	NA	188818238	NA	110	NA	NA	intron (LPP, intron 8 of 10)	NA	129351	MIR28								
chr3	189655627	189655920	Interval_885	2	2	TRUE	TRUE	8.82243	5.71089	17.53822	3.09868	22.25809	7.9362	189655627	189655692	189655920	189655761	137	65	NA	intron (TP63, intron 1 of 10)	NA	24347	TP63								
chr3	191435959	191436409	Interval_886	1	1	TRUE	FALSE	11.91634	NA	27.83601	NA	32.81506	NA	191435959	NA	191436409	NA	209	NA	NA	Intergenic	NA	-24979	PYDC2								
chr3	194323907	194324229	Interval_887	1	1	TRUE	FALSE	9.59155	NA	25.32642	NA	30.24671	NA	194323907	NA	194324229	NA	168	NA	NA	Intergenic	NA	-11264	LINC00887								
chr3	194769098	194769554	Interval_888	2	2	TRUE	TRUE	13.35891	5.46515	39.42137	2.67238	44.64278	7.4533	194769098	194769158	194769554	194769378	189	162	NA	intron (AC090505.6, intron 3 of 3)	NA	60905	AC090505.6								
chr3	196149999	196150266	Interval_889	1	1	TRUE	FALSE	10.27309	NA	24.65757	NA	29.5637	NA	196149999	NA	196150266	NA	147	NA	NA	intron (LINC00885, intron 2 of 2)	NA	7497	LINC00885								
chr3	196776039	196776299	Interval_890	1	1	TRUE	FALSE	4.61189	NA	9.66099	NA	14.09659	NA	196776039	NA	196776299	NA	97	NA	NA	intron (PAK2, intron 1 of 14)	NA	8917	RNU6-42P								
chr3	197125637	197125828	Interval_891	1	1	TRUE	FALSE	4.78235	NA	5.97894	NA	10.22378	NA	197125637	NA	197125828	NA	107	NA	NA	intron (DLG1, intron 12 of 25)	NA	-95918	MFI2								
