chr	start	end	interval_id	num_peaks	num_samples	MV411_1_324_R1.bool	MV411_3_623_R1.bool	MV411_1_324_R1.fc	MV411_3_623_R1.fc	MV411_1_324_R1.qval	MV411_3_623_R1.qval	MV411_1_324_R1.pval	MV411_3_623_R1.pval	MV411_1_324_R1.start	MV411_3_623_R1.start	MV411_1_324_R1.end	MV411_3_623_R1.end	MV411_1_324_R1.summit	MV411_3_623_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr7	149600656	149600806	Interval_258	1	1	TRUE	FALSE	5.88963	NA	3.47637	NA	8.26115	NA	149600656	NA	149600806	NA	111	NA	NA	intron (ZNF767, intron 3 of 7)	NA	2776	TRNAC22								
chr7	150755507	150755757	Interval_259	1	1	FALSE	TRUE	NA	15.19355	NA	23.06729	NA	29.71885	NA	150755507	NA	150755757	NA	147	NA	Intergenic	NA	18284	GIMAP5								
chr8	6291893	6292110	Interval_260	1	1	TRUE	FALSE	12.32771	NA	19.67276	NA	25.32026	NA	6291893	NA	6292110	NA	117	NA	NA	Intergenic	NA	114546	LOC100287015								
chr8	12766663	12766825	Interval_261	1	1	TRUE	FALSE	5.90103	NA	5.01161	NA	9.92146	NA	12766663	NA	12766825	NA	102	NA	NA	intron (RP11-252C15.1, intron 3 of 3)	NA	-11261	LONRF1								
chr8	22396386	22396435	Interval_262	1	1	FALSE	TRUE	NA	6.74013	NA	4.46233	NA	10.04424	NA	22396386	NA	22396435	NA	6	NA	intron (SLC39A14, intron 2 of 9)	NA	29129	SLC39A14								
chr8	22396578	22396702	Interval_263	1	1	FALSE	TRUE	NA	6.107	NA	3.31141	NA	8.76626	NA	22396578	NA	22396702	NA	103	NA	intron (SLC39A14, intron 2 of 9)	NA	29358	SLC39A14								
chr8	22705029	22705288	Interval_264	1	1	TRUE	FALSE	6.54471	NA	7.87735	NA	12.97442	NA	22705029	NA	22705288	NA	65	NA	NA	Intergenic	NA	-12770	EGR3								
chr8	22974199	22974483	Interval_265	2	2	TRUE	TRUE	17.01624	6.02065	46.22766	3.8883	52.50619	9.42619	22974199	22974264	22974483	22974330	146	53	NA	Intergenic	NA	-13076	RHOBTB2								
chr8	32361534	32361771	Interval_266	1	1	TRUE	FALSE	12.25009	NA	19.54875	NA	25.19074	NA	32361534	NA	32361771	NA	112	NA	NA	intron (NRG1, intron 1 of 4)	NA	-79093	NRG1-IT3								
chr8	35592217	35592427	Interval_267	1	1	TRUE	FALSE	9.07413	NA	10.29045	NA	15.50949	NA	35592217	NA	35592427	NA	97	NA	NA	intron (UNC5D, intron 3 of 16)	NA	117998	LOC101929550								
chr8	37822440	37822590	Interval_268	1	1	TRUE	FALSE	6.56472	NA	6.02571	NA	11.00513	NA	37822440	NA	37822590	NA	58	NA	NA	intron (GPR124, intron 2 of 15)	NA	25295	GPR124								
chr8	42051830	42052326	Interval_269	1	1	TRUE	FALSE	77.06843	NA	237.99765	NA	247.48863	NA	42051830	NA	42052326	NA	244	NA	NA	promoter-TSS (KAT6A)	NA	-91	KAT6A								
chr8	48521292	48521471	Interval_270	1	1	TRUE	FALSE	9.37482	NA	11.15802	NA	16.4094	NA	48521292	NA	48521471	NA	89	NA	NA	Intergenic	NA	-30185	RP11-770E5.1								
chr8	60852013	60852248	Interval_271	1	1	TRUE	FALSE	12.15797	NA	17.83648	NA	23.40588	NA	60852013	NA	60852248	NA	118	NA	NA	exon (CHD7, exon 18 of 27)	NA	-32855	LOC101929576								
chr8	64729574	64729893	Interval_272	1	1	TRUE	FALSE	16.37526	NA	28.55077	NA	34.54607	NA	64729574	NA	64729893	NA	179	NA	NA	intron (CYP7B1, intron 1 of 5)	NA	69057	CYP7B1								
chr8	66521671	66521795	Interval_273	1	1	FALSE	TRUE	NA	6.48377	NA	4.87574	NA	10.51071	NA	66521671	NA	66521795	NA	92	NA	Intergenic	NA	28477	C8orf46								
chr8	66521886	66521952	Interval_274	1	1	FALSE	TRUE	NA	6.13764	NA	3.35829	NA	8.81909	NA	66521886	NA	66521952	NA	38	NA	Intergenic	NA	28663	C8orf46								
chr8	68503994	68504144	Interval_275	1	1	TRUE	FALSE	8.23711	NA	8.01614	NA	13.11989	NA	68503994	NA	68504144	NA	51	NA	NA	intron (C8orf34, intron 5 of 6)	NA	-172578	LOC286189								
chr8	76617410	76617735	Interval_276	1	1	TRUE	FALSE	17.15486	NA	29.30556	NA	35.32539	NA	76617410	NA	76617735	NA	170	NA	NA	intron (ZFHX4-AS1, intron 2 of 3)	NA	-63707	ZFHX4								
chr8	79991960	79992060	Interval_277	1	1	FALSE	TRUE	NA	6.36457	NA	3.65765	NA	9.16755	NA	79991960	NA	79992060	NA	13	NA	intron (MRPS28, intron 2 of 2)	NA	38261	MRPS28								
chr8	81842220	81842348	Interval_278	1	1	FALSE	TRUE	NA	8.39767	NA	11.49823	NA	17.60906	NA	81842220	NA	81842348	NA	84	NA	promoter-TSS (SNX16)	NA	2	SNX16								
chr8	81842424	81842654	Interval_279	1	1	FALSE	TRUE	NA	21.91283	NA	47.38615	NA	54.70109	NA	81842424	NA	81842654	NA	122	NA	promoter-TSS (SNX16)	NA	-253	SNX16								
chr8	104361343	104361627	Interval_280	1	1	TRUE	FALSE	9.03463	NA	10.22491	NA	15.44279	NA	104361343	NA	104361627	NA	139	NA	NA	Intergenic	NA	21689	DCSTAMP								
chr8	104864641	104864746	Interval_281	1	1	FALSE	TRUE	NA	6.02065	NA	3.8883	NA	9.42619	NA	104864641	NA	104864746	NA	80	NA	Intergenic	NA	-275670	LRP12								
chr8	104864820	104864879	Interval_282	1	1	FALSE	TRUE	NA	6.8779	NA	4.68549	NA	10.28499	NA	104864820	NA	104864879	NA	27	NA	Intergenic	NA	-275826	LRP12								
chr8	106269913	106270256	Interval_283	2	2	TRUE	TRUE	12.19119	8.12843	18.38777	7.11919	23.98338	12.92601	106269913	106270127	106270256	106270195	173	36	NA	promoter-TSS (OXR1)	NA	-177839	OXR1								
chr8	120868900	120869050	Interval_284	1	1	TRUE	FALSE	7.34063	NA	6.55135	NA	11.57316	NA	120868900	NA	120869050	NA	92	NA	NA	Intergenic	NA	-55919	SNTB1								
chr8	124703043	124703218	Interval_285	1	1	TRUE	FALSE	8.6571	NA	10.017	NA	15.21872	NA	124703043	NA	124703218	NA	123	NA	NA	intron (MTSS1, intron 2 of 12)	NA	25342	MTSS1								
chr8	128239094	128239451	Interval_286	1	1	TRUE	FALSE	13.01561	NA	19.7236	NA	25.37984	NA	128239094	NA	128239451	NA	248	NA	NA	Intergenic	NA	89157	MIR1208								
chr8	133654462	133654634	Interval_287	1	1	TRUE	FALSE	8.38284	NA	9.58492	NA	14.76851	NA	133654462	NA	133654634	NA	110	NA	NA	Intergenic	NA	122804	LOC101927798								
chr8	140233583	140233645	Interval_288	1	1	FALSE	TRUE	NA	7.65973	NA	6.12325	NA	11.8675	NA	140233583	NA	140233645	NA	19	NA	intron (TRAPPC9, intron 16 of 22)	NA	224965	TRAPPC9								
chr8	141203285	141203355	Interval_289	1	1	FALSE	TRUE	NA	10.54297	NA	11.96868	NA	18.10811	NA	141203285	NA	141203355	NA	37	NA	Intergenic	NA	25254	SLC45A4								
chr9	2570824	2570974	Interval_290	1	1	TRUE	FALSE	6.96986	NA	5.49903	NA	10.44786	NA	2570824	NA	2570974	NA	106	NA	NA	intron (VLDLR-AS1, intron 1 of 3)	NA	-48956	LOC101930048								
chr9	3525907	3525958	Interval_291	1	1	FALSE	TRUE	NA	7.59677	NA	6.01363	NA	11.75462	NA	3525907	NA	3525958	NA	14	NA	promoter-TSS (RFX3)	NA	59	RFX3								
chr9	18597023	18597235	Interval_292	1	1	TRUE	FALSE	8.46996	NA	8.96441	NA	14.12443	NA	18597023	NA	18597235	NA	99	NA	NA	intron (ADAMTSL1, intron 4 of 28)	NA	23823	MIR3152								
chr9	33290235	33290459	Interval_293	1	1	TRUE	FALSE	10.0362	NA	12.23125	NA	17.53367	NA	33290235	NA	33290459	NA	155	NA	NA	promoter-TSS (NFX1)	NA	-107	NFX1								
chr9	34862181	34862400	Interval_294	1	1	TRUE	FALSE	7.21664	NA	5.92503	NA	10.89453	NA	34862181	NA	34862400	NA	85	NA	NA	intron (LOC101929761, intron 2 of 3)	NA	-23705	FAM205B								
chr9	91100244	91100394	Interval_295	1	1	TRUE	FALSE	7.36841	NA	6.18063	NA	11.17709	NA	91100244	NA	91100394	NA	60	NA	NA	Intergenic	NA	18709	LOC100507103								
chr9	99368323	99368591	Interval_296	1	1	TRUE	FALSE	11.34149	NA	17.03766	NA	22.56457	NA	99368323	NA	99368591	NA	130	NA	NA	intron (NAMA, intron 3 of 5)	NA	6800	NAMA								
chr9	99819819	99820109	Interval_297	1	1	TRUE	FALSE	6.12707	NA	5.02145	NA	9.93543	NA	99819819	NA	99820109	NA	210	NA	NA	promoter-TSS (RP11-554F20.1)	NA	-75	RP11-554F20.1								
chr9	110282516	110282703	Interval_298	1	1	TRUE	FALSE	9.07012	NA	9.67977	NA	14.86734	NA	110282516	NA	110282703	NA	107	NA	NA	Intergenic	NA	-25970	TXN								
chr9	133564231	133564278	Interval_299	1	1	FALSE	TRUE	NA	8.07447	NA	6.8154	NA	12.59522	NA	133564231	NA	133564278	NA	7	NA	intron (ADAMTSL2, intron 12 of 18)	NA	29412	ADAMTSL2								
chr9	133564661	133564723	Interval_300	1	1	FALSE	TRUE	NA	6.52806	NA	3.95967	NA	9.50322	NA	133564661	NA	133564723	NA	17	NA	intron (ADAMTSL2, intron 12 of 18)	NA	29849	ADAMTSL2								
chr9	136059998	136060198	Interval_301	1	1	TRUE	FALSE	7.8718	NA	7.40979	NA	12.476	NA	136059998	NA	136060198	NA	77	NA	NA	intron (NACC2, intron 1 of 5)	NA	35187	NACC2								
chr9	136240068	136240231	Interval_302	1	1	TRUE	FALSE	9.06169	NA	9.93886	NA	15.13619	NA	136240068	NA	136240231	NA	115	NA	NA	intron (QSOX2, intron 1 of 11)	NA	5691	QSOX2								
chrM	0	1047	Interval_303	1	1	TRUE	FALSE	2.85486	NA	26.73398	NA	32.67731	NA	0	NA	1047	NA	272	NA	NA	promoter-TSS (RNR1)	NA	-53	TRNF								
chrM	1699	1896	Interval_304	3	2	TRUE	TRUE	1.97275	2.0247;1.89551	5.74838	3.27272;2.04947	10.70828	8.72308;7.32534	1703	1699;1836	1896	1769;1890	61	8;8	NA	TTS (RNR1)	NA	127	RNR2								
chrM	2054	2921	Interval_305	1	1	TRUE	FALSE	2.45292	NA	20.62652	NA	26.31816	NA	2054	NA	2921	NA	729	NA	NA	promoter-TSS (TRNL1)	NA	-742	TRNL1								
chrM	3055	4115	Interval_306	2	2	TRUE	TRUE	2.51567	2.03797	22.60441	3.13683	28.39938	8.58009	3055	4034	4052	4115	314	68	NA	promoter-TSS (TRNI)	NA	355	TRNL1								
chrM	4808	5080	Interval_307	1	1	TRUE	FALSE	2.24123	NA	15.17958	NA	20.61698	NA	4808	NA	5080	NA	127	NA	NA	promoter-TSS (TRNW)	NA	542	TRNM								
chrM	5302	5585	Interval_308	1	1	TRUE	FALSE	2.43302	NA	17.85369	NA	23.42376	NA	5302	NA	5585	NA	161	NA	NA	promoter-TSS (TRNW)	NA	-68	TRNW								
chrM	6224	6642	Interval_309	1	1	TRUE	FALSE	2.46646	NA	18.55594	NA	24.15639	NA	6224	NA	6642	NA	136	NA	NA	promoter-TSS (TRNN)	NA	-542	TRNY								
chrM	7641	8198	Interval_310	3	2	TRUE	TRUE	2.38323	2.09437;2.07849	12.89947	3.68863;3.8132	18.22965	9.20126;9.33599	7692	7641;8018	8198	7710;8072	213	8;45	NA	promoter-TSS (TRNS1)	NA	-375	TRNK								
chrM	8511	8726	Interval_311	2	2	TRUE	TRUE	1.81228	1.88886	3.52465	2.18976	8.31133	7.48476	8511	8646	8688	8726	11	65	NA	TTS (TRNK)	NA	324	TRNK								
chrM	9724	16569	Interval_312	1	1	TRUE	FALSE	2.78233	NA	31.47439	NA	37.55849	NA	9724	NA	16569	NA	3248	NA	NA	TTS (TRNH)	NA	881	TRNL2								
chrUn_KI270438v1	104675	104726	Interval_313	1	1	FALSE	TRUE	NA	2.5056	NA	8.87373	NA	14.81271	NA	104675	NA	104726	NA	16	NA	NA	NA	NA	NA								
chrUn_KI270438v1	109441	109617	Interval_314	2	2	TRUE	TRUE	2.95033	2.61471	14.94855	9.21865	20.37343	15.17642	109441	109569	109595	109617	130	26	NA	NA	NA	NA	NA								
chrUn_KI270438v1	109674	109862	Interval_315	1	1	TRUE	FALSE	2.89996	NA	15.31374	NA	20.75349	NA	109674	NA	109862	NA	22	NA	NA	NA	NA	NA	NA								
chrUn_KI270438v1	112003	112346	Interval_316	1	1	TRUE	FALSE	2.74048	NA	12.07018	NA	17.36603	NA	112003	NA	112346	NA	143	NA	NA	NA	NA	NA	NA								
chrUn_KI270466v1	709	782	Interval_317	1	1	FALSE	TRUE	NA	3.0177	NA	3.65433	NA	9.16314	NA	709	NA	782	NA	45	NA	NA	NA	NA	NA								
chrUn_KI270466v1	931	1147	Interval_318	1	1	FALSE	TRUE	NA	2.93661	NA	6.03557	NA	11.77741	NA	931	NA	1147	NA	111	NA	NA	NA	NA	NA								
chrUn_KI270467v1	2088	2629	Interval_319	1	1	FALSE	TRUE	NA	2.90982	NA	8.11355	NA	13.98289	NA	2088	NA	2629	NA	430	NA	NA	NA	NA	NA								
chrUn_KI270467v1	3061	3262	Interval_320	1	1	FALSE	TRUE	NA	4.51467	NA	12.13719	NA	18.28266	NA	3061	NA	3262	NA	115	NA	NA	NA	NA	NA								
chrUn_KI270467v1	3342	3447	Interval_321	1	1	FALSE	TRUE	NA	2.94586	NA	7.29304	NA	13.1276	NA	3342	NA	3447	NA	63	NA	NA	NA	NA	NA								
chrUn_KI270467v1	3761	3848	Interval_322	1	1	FALSE	TRUE	NA	5.15372	NA	11.80571	NA	17.93164	NA	3761	NA	3848	NA	26	NA	NA	NA	NA	NA								
chrX	1916193	1917202	Interval_323	2	2	TRUE	TRUE	35.66767	10.38341	80.56626	11.3913	87.19154	17.49406	1916193	1916560	1917202	1916622	779	25	NA	Intergenic	NA	321243	ASMT								
chrX	2145998	2146220	Interval_324	1	1	TRUE	FALSE	8.42225	NA	8.33478	NA	13.45528	NA	2145998	NA	2146220	NA	104	NA	NA	Intergenic	NA	-182619	LOC101928070								
chrX	10121836	10122000	Interval_325	1	1	TRUE	FALSE	8.03826	NA	7.48736	NA	12.56497	NA	10121836	NA	10122000	NA	104	NA	NA	intron (WWC3, intron 11 of 22)	NA	-35027	CLCN4								
chrX	11824905	11825193	Interval_326	1	1	TRUE	FALSE	9.37797	NA	10.22491	NA	15.44185	NA	11824905	NA	11825193	NA	195	NA	NA	Intergenic	NA	66890	MSL3								
chrX	80809644	80809938	Interval_327	1	1	FALSE	TRUE	NA	15.57512	NA	22.83845	NA	29.47155	NA	80809644	NA	80809938	NA	140	NA	promoter-TSS (BRWD3)	NA	-57	BRWD3								
chrX	107716893	107717167	Interval_328	1	1	TRUE	FALSE	10.71768	NA	13.09491	NA	18.43834	NA	107716893	NA	107717167	NA	118	NA	NA	promoter-TSS (TSC22D3)	NA	31	TSC22D3								
chrX	120015643	120015693	Interval_329	1	1	FALSE	TRUE	NA	5.93338	NA	2.97143	NA	8.40404	NA	120015643	NA	120015693	NA	38	NA	intron (LOC101928941, intron 1 of 2)	NA	2034	LOC101928941								
chrY	56728010	56728164	Interval_330	1	1	TRUE	FALSE	3.13935	NA	8.61703	NA	13.74878	NA	56728010	NA	56728164	NA	133	NA	NA	Intergenic	NA	-226222	SPRY3-2								
chrY	56734773	56734929	Interval_331	1	1	TRUE	FALSE	3.13763	NA	9.37661	NA	14.55235	NA	56734773	NA	56734929	NA	21	NA	NA	Intergenic	NA	-219458	SPRY3-2								
